,index,Source airport,Source airport ID,Destination airport,Destination airport ID,Source iata,Source long,Source lat,Dest iata,Dest long,Dest lat
10542,13101,BLQ,1538,IAS,1655,BLQ,11.2887,44.5354,IAS,27.6205997467041,47.1785011291503
10543,13102,BLQ,1538,LIS,1638,BLQ,11.2887,44.5354,LIS,-9.13591957092,38.7812995911
10544,13103,BLQ,1538,SVO,2985,BLQ,11.2887,44.5354,SVO,37.4146,55.972599
10545,13111,BOS,3448,FCO,1555,BOS,-71.00520325,42.36429977,FCO,12.2388889,41.8002778
10546,13112,BRE,353,AMS,580,BRE,8.78666973114,53.0475006104,AMS,4.76388978957999,52.3086013794
10547,13114,BRI,1501,FCO,1555,BRI,16.760599,41.138901,FCO,12.2388889,41.8002778
10548,13116,BRI,1501,TIA,1190,BRI,16.760599,41.138901,TIA,19.7206001282,41.4146995544
10549,13117,BRI,1501,TRN,1526,BRI,16.760599,41.138901,TRN,7.64963,45.200802
10550,13118,BRS,490,AMS,580,BRS,-2.71909,51.382702,AMS,4.76388978957999,52.3086013794
10551,13119,BRU,302,FCO,1555,BRU,4.48443984985,50.9014015198,FCO,12.2388889,41.8002778
10552,13120,BRU,302,LIN,1529,BRU,4.48443984985,50.9014015198,LIN,9.27674,45.445099
10553,13121,BUD,1489,FCO,1555,BUD,19.2555999755999,47.4369010924999,FCO,12.2388889,41.8002778
10554,13124,BZO,1536,FCO,1555,BZO,11.3264,46.460201,FCO,12.2388889,41.8002778
10555,13126,CAG,1519,FCO,1555,CAG,9.05428,39.251499,FCO,12.2388889,41.8002778
10556,13127,CAG,1519,LIN,1529,CAG,9.05428,39.251499,LIN,9.27674,45.445099
10557,13128,CAI,1128,FCO,1555,CAI,31.4055995941162,30.1219005584716,FCO,12.2388889,41.8002778
10558,13129,CAI,1128,MXP,1524,CAI,31.4055995941162,30.1219005584716,MXP,8.72811,45.6306
10559,13130,CCS,2851,FCO,1555,CCS,-66.9905853271,10.6031169891,FCO,12.2388889,41.8002778
10560,13200,CGK,3275,AUH,2179,CGK,106.65599823,-6.1255698204,AUH,54.6511001586914,24.4330005645751
10561,13201,CGN,344,AMS,580,CGN,7.1427397728,50.8658981323,AMS,4.76388978957999,52.3086013794
10562,13204,CIY,9327,LIN,1529,CIY,14.607182,36.994601,LIN,9.27674,45.445099
10563,13206,CLJ,1652,OTP,1657,CLJ,23.6861991882324,46.7851982116699,OTP,26.085,44.5711111
10564,13211,CMB,3024,FCO,1555,CMB,79.8841018676757,7.18075990676879,FCO,12.2388889,41.8002778
10565,13217,CPH,609,FCO,1555,CPH,12.656000137329,55.617900848389,FCO,12.2388889,41.8002778
10566,13219,CPT,797,AMS,580,CPT,18.6016998291,-33.9648017883,AMS,4.76388978957999,52.3086013794
10567,13224,CTA,1509,FCO,1555,CTA,15.0664,37.466801,FCO,12.2388889,41.8002778
10568,13229,CTA,1509,NAP,1561,CTA,15.0664,37.466801,NAP,14.2908,40.886002
10569,13238,CTU,3395,AUH,2179,CTU,103.946998596191,30.5785007476806,AUH,54.6511001586914,24.4330005645751
10570,13241,CWL,488,AMS,580,CWL,-3.34332990646362,51.3967018127441,AMS,4.76388978957999,52.3086013794
10571,13245,DEL,3093,FCO,1555,DEL,77.1031036376953,28.566499710083,FCO,12.2388889,41.8002778
10572,13246,DEL,3093,TPE,2276,DEL,77.1031036376953,28.566499710083,TPE,121.233002,25.0777
10573,13253,DUS,345,AMS,580,DUS,6.76677989959716,51.2895011901855,AMS,4.76388978957999,52.3086013794
10574,13256,DXB,2188,AMS,580,DXB,55.3643989563,25.2527999878,AMS,4.76388978957999,52.3086013794
10575,13260,EVN,3964,FCO,1555,EVN,44.3959007263,40.1473007202,FCO,12.2388889,41.8002778
10576,13263,FCO,1555,AGP,1230,FCO,12.2388889,41.8002778,AGP,-4.49911022186279,36.6749000549316
10577,13265,FCO,1555,AMM,2170,FCO,12.2388889,41.8002778,AMM,35.9931983948,31.7226009369
10578,13266,FCO,1555,AMS,580,FCO,12.2388889,41.8002778,AMS,4.76388978957999,52.3086013794
10579,13267,FCO,1555,AOI,4309,FCO,12.2388889,41.8002778,AOI,13.3623,43.616299
10580,13270,FCO,1555,AUH,2179,FCO,12.2388889,41.8002778,AUH,54.6511001586914,24.4330005645751
10581,13271,FCO,1555,BCN,1218,FCO,12.2388889,41.8002778,BCN,2.0784599781036,41.297100067139
10582,13272,FCO,1555,BDS,1506,FCO,12.2388889,41.8002778,BDS,17.947001,40.6576
10583,13273,FCO,1555,BEG,1739,FCO,12.2388889,41.8002778,BEG,20.3090991974,44.8184013367
10584,13274,FCO,1555,BEY,2177,FCO,12.2388889,41.8002778,BEY,35.4883995056152,33.8208999633789
10585,13275,FCO,1555,BIO,1216,FCO,12.2388889,41.8002778,BIO,-2.91060996055603,43.3011016845703
10586,13276,FCO,1555,BLQ,1538,FCO,12.2388889,41.8002778,BLQ,11.2887,44.5354
10587,13278,FCO,1555,BOS,3448,FCO,12.2388889,41.8002778,BOS,-71.00520325,42.36429977
10588,13279,FCO,1555,BRI,1501,FCO,12.2388889,41.8002778,BRI,16.760599,41.138901
10589,13280,FCO,1555,BRU,302,FCO,12.2388889,41.8002778,BRU,4.48443984985,50.9014015198
10590,13281,FCO,1555,BUD,1489,FCO,12.2388889,41.8002778,BUD,19.2555999755999,47.4369010924999
10591,13282,FCO,1555,BZO,1536,FCO,12.2388889,41.8002778,BZO,11.3264,46.460201
10592,13283,FCO,1555,CAG,1519,FCO,12.2388889,41.8002778,CAG,9.05428,39.251499
10593,13284,FCO,1555,CAI,1128,FCO,12.2388889,41.8002778,CAI,31.4055995941162,30.1219005584716
10594,13285,FCO,1555,CCS,2851,FCO,12.2388889,41.8002778,CCS,-66.9905853271,10.6031169891
10595,13287,FCO,1555,CMB,3024,FCO,12.2388889,41.8002778,CMB,79.8841018676757,7.18075990676879
10596,13289,FCO,1555,CPH,609,FCO,12.2388889,41.8002778,CPH,12.656000137329,55.617900848389
10597,13290,FCO,1555,CTA,1509,FCO,12.2388889,41.8002778,CTA,15.0664,37.466801
10598,13291,FCO,1555,DEL,3093,FCO,12.2388889,41.8002778,DEL,77.1031036376953,28.566499710083
10599,13292,FCO,1555,EVN,3964,FCO,12.2388889,41.8002778,EVN,44.3959007263,40.1473007202
10600,13294,FCO,1555,FLR,1563,FCO,12.2388889,41.8002778,FLR,11.2051,43.810001
10601,13295,FCO,1555,FRA,340,FCO,12.2388889,41.8002778,FRA,8.5705556,50.0333333
10602,13296,FCO,1555,GIG,2560,FCO,12.2388889,41.8002778,GIG,-43.2505569458,-22.8099994659
10603,13297,FCO,1555,GOA,1528,FCO,12.2388889,41.8002778,GOA,8.8375,44.4133
10604,13298,FCO,1555,GRU,2564,FCO,12.2388889,41.8002778,GRU,-46.4730567932128,-23.4355564117431
10605,13299,FCO,1555,GVA,1665,FCO,12.2388889,41.8002778,GVA,6.10895013809204,46.2380981445312
10606,13300,FCO,1555,GYD,2922,FCO,12.2388889,41.8002778,GYD,50.0466995239257,40.4674987792968
10607,13301,FCO,1555,IAS,1655,FCO,12.2388889,41.8002778,IAS,27.6205997467041,47.1785011291503
10608,13302,FCO,1555,ICN,3930,FCO,12.2388889,41.8002778,ICN,126.450996398925,37.4691009521484
10609,13303,FCO,1555,IKA,4330,FCO,12.2388889,41.8002778,IKA,51.1521987915039,35.4160995483398
10610,13304,FCO,1555,IST,1701,FCO,12.2388889,41.8002778,IST,28.8145999907999,40.9768981934
10611,13305,FCO,1555,JED,2072,FCO,12.2388889,41.8002778,JED,39.156502,21.6796
10612,13307,FCO,1555,KBP,2939,FCO,12.2388889,41.8002778,KBP,30.8946990966796,50.3450012207031
10613,13308,FCO,1555,KIX,3992,FCO,12.2388889,41.8002778,KIX,135.244003295898,34.4272994995117
10614,13309,FCO,1555,KWI,2176,FCO,12.2388889,41.8002778,KWI,47.9688987731933,29.2266006469726
10615,13310,FCO,1555,LAX,3484,FCO,12.2388889,41.8002778,LAX,-118.4079971,33.94250107
10616,13312,FCO,1555,LED,2948,FCO,12.2388889,41.8002778,LED,30.2625007629394,59.8003005981445
10617,13314,FCO,1555,LIN,1529,FCO,12.2388889,41.8002778,LIN,9.27674,45.445099
10618,13315,FCO,1555,LIS,1638,FCO,12.2388889,41.8002778,LIS,-9.13591957092,38.7812995911
10619,13316,FCO,1555,LOS,273,FCO,12.2388889,41.8002778,LOS,3.3211600780487,6.57737016677856
10620,13317,FCO,1555,LUX,629,FCO,12.2388889,41.8002778,LUX,6.2044444,49.6233333
10621,13319,FCO,1555,MAD,1229,FCO,12.2388889,41.8002778,MAD,-3.56264,40.471926
10622,13320,FCO,1555,MIA,3576,FCO,12.2388889,41.8002778,MIA,-80.2906036376953,25.7931995391845
10623,13321,FCO,1555,MLA,1606,FCO,12.2388889,41.8002778,MLA,14.4775,35.857498
10624,13324,FCO,1555,MUC,346,FCO,12.2388889,41.8002778,MUC,11.786100387573,48.353801727295
10625,13325,FCO,1555,MXP,1524,FCO,12.2388889,41.8002778,MXP,8.72811,45.6306
10626,13326,FCO,1555,NAP,1561,FCO,12.2388889,41.8002778,NAP,14.2908,40.886002
10627,13328,FCO,1555,NRT,2279,FCO,12.2388889,41.8002778,NRT,140.386001587,35.7647018433
10628,13329,FCO,1555,OPO,1636,FCO,12.2388889,41.8002778,OPO,-8.68138980865,41.2481002808
10629,13331,FCO,1555,ORN,231,FCO,12.2388889,41.8002778,ORN,-0.621182978152999,35.6239013672
10630,13332,FCO,1555,OTP,1657,FCO,12.2388889,41.8002778,OTP,26.085,44.5711111
10631,13333,FCO,1555,PMO,1512,FCO,12.2388889,41.8002778,PMO,13.091,38.175999
10632,13334,FCO,1555,PRG,1587,FCO,12.2388889,41.8002778,PRG,14.26,50.1008
10633,13335,FCO,1555,PSA,1562,FCO,12.2388889,41.8002778,PSA,10.3927,43.683899
10634,13336,FCO,1555,PVG,3406,FCO,12.2388889,41.8002778,PVG,121.805000305175,31.1434001922607
10635,13337,FCO,1555,REG,1514,FCO,12.2388889,41.8002778,REG,15.6516,38.071201
10636,13338,FCO,1555,RIX,3953,FCO,12.2388889,41.8002778,RIX,23.9710998535156,56.923599243164
10637,13339,FCO,1555,RUH,2082,FCO,12.2388889,41.8002778,RUH,46.6987991333007,24.9575996398925
10638,13340,FCO,1555,SKG,1486,FCO,12.2388889,41.8002778,SKG,22.9708995819091,40.5196990966796
10639,13341,FCO,1555,SKP,1737,FCO,12.2388889,41.8002778,SKP,21.621401,41.961601
10640,13342,FCO,1555,SOF,1194,FCO,12.2388889,41.8002778,SOF,23.4114360809326,42.6966934204101
10641,13343,FCO,1555,SUF,1508,FCO,12.2388889,41.8002778,SUF,16.2423,38.905399
10642,13344,FCO,1555,SVO,2985,FCO,12.2388889,41.8002778,SVO,37.4146,55.972599
10643,13346,FCO,1555,TBS,3973,FCO,12.2388889,41.8002778,TBS,44.95470047,41.6692008972
10644,13347,FCO,1555,TGD,1741,FCO,12.2388889,41.8002778,TGD,19.2518997192382,42.3594017028808
10645,13348,FCO,1555,TIA,1190,FCO,12.2388889,41.8002778,TIA,19.7206001282,41.4146995544
10646,13352,FCO,1555,TRN,1526,FCO,12.2388889,41.8002778,TRN,7.64963,45.200802
10647,13353,FCO,1555,TRS,1545,FCO,12.2388889,41.8002778,TRS,13.4722,45.827499
10648,13354,FCO,1555,TUN,287,FCO,12.2388889,41.8002778,TUN,10.2271995544433,36.8510017395019
10649,13355,FCO,1555,VCE,1551,FCO,12.2388889,41.8002778,VCE,12.3519,45.505299
10650,13357,FCO,1555,VLC,1246,FCO,12.2388889,41.8002778,VLC,-0.481624990701675,39.4892997741699
10651,13358,FCO,1555,VRN,1550,FCO,12.2388889,41.8002778,VRN,10.8885,45.395699
10652,13359,FCO,1555,WAW,679,FCO,12.2388889,41.8002778,WAW,20.9671001433999,52.1656990051
10653,13361,FCO,1555,ZRH,1678,FCO,12.2388889,41.8002778,ZRH,8.5491695404053,47.464698791504
10654,13363,FLR,1563,AMS,580,FLR,11.2051,43.810001,AMS,4.76388978957999,52.3086013794
10655,13365,FLR,1563,FCO,1555,FLR,11.2051,43.810001,FCO,12.2388889,41.8002778
10656,13366,FLR,1563,GVA,1665,FLR,11.2051,43.810001,GVA,6.10895013809204,46.2380981445312
10657,13367,FRA,340,FCO,1555,FRA,8.5705556,50.0333333,FCO,12.2388889,41.8002778
10658,13368,FRA,340,HAN,3199,FRA,8.5705556,50.0333333,HAN,105.806999206542,21.2212009429931
10659,13369,FRA,340,LIN,1529,FRA,8.5705556,50.0333333,LIN,9.27674,45.445099
10660,13370,FRA,340,SGN,3205,FRA,8.5705556,50.0333333,SGN,106.652000427,10.8187999725
10661,13371,FRU,2912,SVO,2985,FRU,74.4776000977,43.0612983704,SVO,37.4146,55.972599
10662,13375,GIG,2560,FCO,1555,GIG,-43.2505569458,-22.8099994659,FCO,12.2388889,41.8002778
10663,13376,GLA,534,AMS,580,GLA,-4.43306016922,55.8718986511,AMS,4.76388978957999,52.3086013794
10664,13379,GOA,1528,FCO,1555,GOA,8.8375,44.4133,FCO,12.2388889,41.8002778
10665,13383,GRU,2564,FCO,1555,GRU,-46.4730567932128,-23.4355564117431,FCO,12.2388889,41.8002778
10666,13385,GVA,1665,FCO,1555,GVA,6.10895013809204,46.2380981445312,FCO,12.2388889,41.8002778
10667,13386,GVA,1665,FLR,1563,GVA,6.10895013809204,46.2380981445312,FLR,11.2051,43.810001
10668,13387,GYD,2922,FCO,1555,GYD,50.0466995239257,40.4674987792968,FCO,12.2388889,41.8002778
10669,13388,GYD,2922,MXP,1524,GYD,50.0466995239257,40.4674987792968,MXP,8.72811,45.6306
10670,13389,HAJ,352,AMS,580,HAJ,9.68507957458,52.461101532,AMS,4.76388978957999,52.3086013794
10671,13394,HAN,3199,FRA,340,HAN,105.806999206542,21.2212009429931,FRA,8.5705556,50.0333333
10672,13397,HOU,3566,ATL,3682,HOU,-95.27890015,29.64539909,ATL,-84.4281005859375,33.6366996765136
10673,13399,HUY,515,AMS,580,HUY,-0.350832998752594,53.5744018554687,AMS,4.76388978957999,52.3086013794
10674,13404,IAS,1655,BLQ,1538,IAS,27.6205997467041,47.1785011291503,BLQ,11.2887,44.5354
10675,13405,IAS,1655,FCO,1555,IAS,27.6205997467041,47.1785011291503,FCO,12.2388889,41.8002778
10676,13406,IAS,1655,OTP,1657,IAS,27.6205997467041,47.1785011291503,OTP,26.085,44.5711111
10677,13407,IAS,1655,TRN,1526,IAS,27.6205997467041,47.1785011291503,TRN,7.64963,45.200802
10678,13408,IBZ,1225,MAD,1229,IBZ,1.37311995028999,38.8728981018,MAD,-3.56264,40.471926
10679,13409,ICN,3930,MXP,1524,ICN,126.450996398925,37.4691009521484,MXP,8.72811,45.6306
10680,13411,IKA,4330,FCO,1555,IKA,51.1521987915039,35.4160995483398,FCO,12.2388889,41.8002778
10681,13414,IST,1701,FCO,1555,IST,28.8145999907999,40.9768981934,FCO,12.2388889,41.8002778
10682,13417,JED,2072,FCO,1555,JED,39.156502,21.6796,FCO,12.2388889,41.8002778
10683,13418,JED,2072,MXP,1524,JED,39.156502,21.6796,MXP,8.72811,45.6306
10684,13425,JFK,3797,VCE,1551,JFK,-73.77890015,40.63980103,VCE,12.3519,45.505299
10685,13428,JNB,813,AUH,2179,JNB,28.246,-26.1392,AUH,54.6511001586914,24.4330005645751
10686,13430,KBP,2939,FCO,1555,KBP,30.8946990966796,50.3450012207031,FCO,12.2388889,41.8002778
10687,13431,KHI,2206,AUH,2179,KHI,67.160797,24.9065,AUH,54.6511001586914,24.4330005645751
10688,13433,KIX,3992,FCO,1555,KIX,135.244003295898,34.4272994995117,FCO,12.2388889,41.8002778
10689,13434,KRS,638,AMS,580,KRS,8.08537006378173,58.2042007446289,AMS,4.76388978957999,52.3086013794
10690,13435,KRT,1175,AUH,2179,KRT,32.5531997680664,15.589500427246,AUH,54.6511001586914,24.4330005645751
10691,13436,KUL,3304,AUH,2179,KUL,101.70999908447,2.745579957962,AUH,54.6511001586914,24.4330005645751
10692,13438,KWI,2176,FCO,1555,KWI,47.9688987731933,29.2266006469726,FCO,12.2388889,41.8002778
10693,13441,LAX,3484,FCO,1555,LAX,-118.4079971,33.94250107,FCO,12.2388889,41.8002778
10694,13442,LBA,517,AMS,580,LBA,-1.66057002544403,53.8658981323242,AMS,4.76388978957999,52.3086013794
10695,13444,LCG,1220,MAD,1229,LCG,-8.37726020812988,43.3021011352539,MAD,-3.56264,40.471926
10696,13447,LED,2948,FCO,1555,LED,30.2625007629394,59.8003005981445,FCO,12.2388889,41.8002778
10697,13448,LED,2948,MXP,1524,LED,30.2625007629394,59.8003005981445,MXP,8.72811,45.6306
10698,13455,LIM,2789,AMS,580,LIM,-77.114304,-12.0219,AMS,4.76388978957999,52.3086013794
10699,13457,LIN,1529,AHO,1517,LIN,9.27674,45.445099,AHO,8.29077,40.632099
10700,13459,LIN,1529,BCN,1218,LIN,9.27674,45.445099,BCN,2.0784599781036,41.297100067139
10701,13460,LIN,1529,BDS,1506,LIN,9.27674,45.445099,BDS,17.947001,40.6576
10702,13462,LIN,1529,BRU,302,LIN,9.27674,45.445099,BRU,4.48443984985,50.9014015198
10703,13463,LIN,1529,CAG,1519,LIN,9.27674,45.445099,CAG,9.05428,39.251499
10704,13465,LIN,1529,CIY,9327,LIN,9.27674,45.445099,CIY,14.607182,36.994601
10705,13467,LIN,1529,FCO,1555,LIN,9.27674,45.445099,FCO,12.2388889,41.8002778
10706,13468,LIN,1529,FRA,340,LIN,9.27674,45.445099,FRA,8.5705556,50.0333333
10707,13473,LIN,1529,OTP,1657,LIN,9.27674,45.445099,OTP,26.085,44.5711111
10708,13475,LIN,1529,PRG,1587,LIN,9.27674,45.445099,PRG,14.26,50.1008
10709,13476,LIN,1529,PSR,1505,LIN,9.27674,45.445099,PSR,14.1811,42.431702
10710,13477,LIN,1529,REG,1514,LIN,9.27674,45.445099,REG,15.6516,38.071201
10711,13478,LIN,1529,SUF,1508,LIN,9.27674,45.445099,SUF,16.2423,38.905399
10712,13479,LIN,1529,TRS,1545,LIN,9.27674,45.445099,TRS,13.4722,45.827499
10713,13480,LIN,1529,VIE,1613,LIN,9.27674,45.445099,VIE,16.569700241089,48.110298156738
10714,13481,LIN,1529,WAW,679,LIN,9.27674,45.445099,WAW,20.9671001433999,52.1656990051
10715,13482,LIS,1638,BLQ,1538,LIS,-9.13591957092,38.7812995911,BLQ,11.2887,44.5354
10716,13484,LIS,1638,FCO,1555,LIS,-9.13591957092,38.7812995911,FCO,12.2388889,41.8002778
10717,13485,LIS,1638,MXP,1524,LIS,-9.13591957092,38.7812995911,MXP,8.72811,45.6306
10718,13486,LIS,1638,VCE,1551,LIS,-9.13591957092,38.7812995911,VCE,12.3519,45.505299
10719,13490,LUX,629,FCO,1555,LUX,6.2044444,49.6233333,FCO,12.2388889,41.8002778
10720,13491,LUX,629,MXP,1524,LUX,6.2044444,49.6233333,MXP,8.72811,45.6306
10721,13497,MAD,1229,FCO,1555,MAD,-3.56264,40.471926,FCO,12.2388889,41.8002778
10722,13498,MAD,1229,FUE,1051,MAD,-3.56264,40.471926,FUE,-13.8638000488281,28.4526996612548
10723,13499,MAD,1229,IBZ,1225,MAD,-3.56264,40.471926,IBZ,1.37311995028999,38.8728981018
10724,13500,MAD,1229,LCG,1220,MAD,-3.56264,40.471926,LCG,-8.37726020812988,43.3021011352539
10725,13501,MAD,1229,LPA,1054,MAD,-3.56264,40.471926,LPA,-15.3865995407104,27.931900024414
10726,13503,MAD,1229,PMI,3998,MAD,-3.56264,40.471926,PMI,2.73881006241,39.551700592
10727,13504,MAD,1229,TFN,1057,MAD,-3.56264,40.471926,TFN,-16.3414993286,28.4827003479
10728,13510,MEL,3339,AUH,2179,MEL,144.843002319335,-37.6733016967773,AUH,54.6511001586914,24.4330005645751
10729,13519,MIA,3576,FCO,1555,MIA,-80.2906036376953,25.7931995391845,FCO,12.2388889,41.8002778
10730,13522,MLA,1606,FCO,1555,MLA,14.4775,35.857498,FCO,12.2388889,41.8002778
10731,13523,MLE,3156,AUH,2179,MLE,73.5290985107421,4.19183015823364,AUH,54.6511001586914,24.4330005645751
10732,13524,MME,522,AMS,580,MME,-1.42940998077392,54.5092010498046,AMS,4.76388978957999,52.3086013794
10733,13538,MUC,346,FCO,1555,MUC,11.786100387573,48.353801727295,FCO,12.2388889,41.8002778
10734,13539,MXP,1524,AUH,2179,MXP,8.72811,45.6306,AUH,54.6511001586914,24.4330005645751
10735,13540,MXP,1524,BEG,1739,MXP,8.72811,45.6306,BEG,20.3090991974,44.8184013367
10736,13541,MXP,1524,BEY,2177,MXP,8.72811,45.6306,BEY,35.4883995056152,33.8208999633789
10737,13542,MXP,1524,CAI,1128,MXP,8.72811,45.6306,CAI,31.4055995941162,30.1219005584716
10738,13544,MXP,1524,FCO,1555,MXP,8.72811,45.6306,FCO,12.2388889,41.8002778
10739,13545,MXP,1524,GYD,2922,MXP,8.72811,45.6306,GYD,50.0466995239257,40.4674987792968
10740,13546,MXP,1524,JED,2072,MXP,8.72811,45.6306,JED,39.156502,21.6796
10741,13548,MXP,1524,LED,2948,MXP,8.72811,45.6306,LED,30.2625007629394,59.8003005981445
10742,13549,MXP,1524,LIS,1638,MXP,8.72811,45.6306,LIS,-9.13591957092,38.7812995911
10743,13550,MXP,1524,LUX,629,MXP,8.72811,45.6306,LUX,6.2044444,49.6233333
10744,13553,MXP,1524,NRT,2279,MXP,8.72811,45.6306,NRT,140.386001587,35.7647018433
10745,13555,MXP,1524,OPO,1636,MXP,8.72811,45.6306,OPO,-8.68138980865,41.2481002808
10746,13556,MXP,1524,RIX,3953,MXP,8.72811,45.6306,RIX,23.9710998535156,56.923599243164
10747,13557,MXP,1524,RUH,2082,MXP,8.72811,45.6306,RUH,46.6987991333007,24.9575996398925
10748,13558,MXP,1524,SOF,1194,MXP,8.72811,45.6306,SOF,23.4114360809326,42.6966934204101
10749,13559,MXP,1524,SVO,2985,MXP,8.72811,45.6306,SVO,37.4146,55.972599
10750,13561,MXP,1524,TUN,287,MXP,8.72811,45.6306,TUN,10.2271995544433,36.8510017395019
10751,13564,NAP,1561,CTA,1509,NAP,14.2908,40.886002,CTA,15.0664,37.466801
10752,13565,NAP,1561,FCO,1555,NAP,14.2908,40.886002,FCO,12.2388889,41.8002778
10753,13567,NAP,1561,PMO,1512,NAP,14.2908,40.886002,PMO,13.091,38.175999
10754,13568,NAP,1561,TRN,1526,NAP,14.2908,40.886002,TRN,7.64963,45.200802
10755,13569,NAP,1561,TRS,1545,NAP,14.2908,40.886002,TRS,13.4722,45.827499
10756,13570,NBO,4059,AMS,580,NBO,36.9277992249,-1.31923997402,AMS,4.76388978957999,52.3086013794
10757,13571,NBO,4059,AUH,2179,NBO,36.9277992249,-1.31923997402,AUH,54.6511001586914,24.4330005645751
10758,13579,NRT,2279,FCO,1555,NRT,140.386001587,35.7647018433,FCO,12.2388889,41.8002778
10759,13580,NRT,2279,MXP,1524,NRT,140.386001587,35.7647018433,MXP,8.72811,45.6306
10760,13581,NRT,2279,VCE,1551,NRT,140.386001587,35.7647018433,VCE,12.3519,45.505299
10761,13585,NWI,547,AMS,580,NWI,1.28278005123,52.6758003235,AMS,4.76388978957999,52.3086013794
10762,13586,OLB,1520,RIX,3953,OLB,9.51763,40.898701,RIX,23.9710998535156,56.923599243164
10763,13588,OMR,1656,OTP,1657,OMR,21.9025001525878,47.0252990722656,OTP,26.085,44.5711111
10764,13589,OPO,1636,FCO,1555,OPO,-8.68138980865,41.2481002808,FCO,12.2388889,41.8002778
10765,13590,OPO,1636,MXP,1524,OPO,-8.68138980865,41.2481002808,MXP,8.72811,45.6306
10766,13594,ORN,231,FCO,1555,ORN,-0.621182978152999,35.6239013672,FCO,12.2388889,41.8002778
10767,13597,OTP,1657,BAY,1649,OTP,26.085,44.5711111,BAY,23.4699993133544,47.6584014892578
10768,13598,OTP,1657,CLJ,1652,OTP,26.085,44.5711111,CLJ,23.6861991882324,46.7851982116699
10769,13599,OTP,1657,FCO,1555,OTP,26.085,44.5711111,FCO,12.2388889,41.8002778
10770,13600,OTP,1657,IAS,1655,OTP,26.085,44.5711111,IAS,27.6205997467041,47.1785011291503
10771,13602,OTP,1657,LIN,1529,OTP,26.085,44.5711111,LIN,9.27674,45.445099
10772,13603,OTP,1657,OMR,1656,OTP,26.085,44.5711111,OMR,21.9025001525878,47.0252990722656
10773,13604,OTP,1657,SUJ,1659,OTP,26.085,44.5711111,SUJ,22.88570022583,47.7033004760742
10774,13605,OTP,1657,TSR,1663,OTP,26.085,44.5711111,TSR,21.3379001617431,45.8098983764648
10775,13607,PEK,3364,AUH,2179,PEK,116.584999084472,40.0801010131835,AUH,54.6511001586914,24.4330005645751
10776,13611,PMI,3998,BCN,1218,PMI,2.73881006241,39.551700592,BCN,2.0784599781036,41.297100067139
10777,13612,PMI,3998,MAD,1229,PMI,2.73881006241,39.551700592,MAD,-3.56264,40.471926
10778,13616,PMO,1512,FCO,1555,PMO,13.091,38.175999,FCO,12.2388889,41.8002778
10779,13619,PMO,1512,NAP,1561,PMO,13.091,38.175999,NAP,14.2908,40.886002
10780,13626,PRG,1587,FCO,1555,PRG,14.26,50.1008,FCO,12.2388889,41.8002778
10781,13627,PRG,1587,LIN,1529,PRG,14.26,50.1008,LIN,9.27674,45.445099
10782,13631,PSA,1562,FCO,1555,PSA,10.3927,43.683899,FCO,12.2388889,41.8002778
10783,13636,PSR,1505,LIN,1529,PSR,14.1811,42.431702,LIN,9.27674,45.445099
10784,13637,PTY,1871,AMS,580,PTY,-79.3834991455,9.0713596344,AMS,4.76388978957999,52.3086013794
10785,13641,PVG,3406,FCO,1555,PVG,121.805000305175,31.1434001922607,FCO,12.2388889,41.8002778
10786,13643,REG,1514,FCO,1555,REG,15.6516,38.071201,FCO,12.2388889,41.8002778
10787,13644,REG,1514,LIN,1529,REG,15.6516,38.071201,LIN,9.27674,45.445099
10788,13645,REG,1514,TRN,1526,REG,15.6516,38.071201,TRN,7.64963,45.200802
10789,13647,RIX,3953,FCO,1555,RIX,23.9710998535156,56.923599243164,FCO,12.2388889,41.8002778
10790,13648,RIX,3953,MXP,1524,RIX,23.9710998535156,56.923599243164,MXP,8.72811,45.6306
10791,13649,RIX,3953,OLB,1520,RIX,23.9710998535156,56.923599243164,OLB,9.51763,40.898701
10792,13650,RIX,3953,VCE,1551,RIX,23.9710998535156,56.923599243164,VCE,12.3519,45.505299
10793,13654,RUH,2082,FCO,1555,RUH,46.6987991333007,24.9575996398925,FCO,12.2388889,41.8002778
10794,13655,RUH,2082,MXP,1524,RUH,46.6987991333007,24.9575996398925,MXP,8.72811,45.6306
10795,13662,SEZ,994,AUH,2179,SEZ,55.521800994873,-4.67433977127075,AUH,54.6511001586914,24.4330005645751
10796,13666,SGN,3205,FRA,340,SGN,106.652000427,10.8187999725,FRA,8.5705556,50.0333333
10797,13669,SKG,1486,FCO,1555,SKG,22.9708995819091,40.5196990966796,FCO,12.2388889,41.8002778
10798,13670,SKP,1737,FCO,1555,SKP,21.621401,41.961601,FCO,12.2388889,41.8002778
10799,13673,SOF,1194,FCO,1555,SOF,23.4114360809326,42.6966934204101,FCO,12.2388889,41.8002778
10800,13674,SOF,1194,MXP,1524,SOF,23.4114360809326,42.6966934204101,MXP,8.72811,45.6306
10801,13680,SUF,1508,FCO,1555,SUF,16.2423,38.905399,FCO,12.2388889,41.8002778
10802,13681,SUF,1508,LIN,1529,SUF,16.2423,38.905399,LIN,9.27674,45.445099
10803,13684,SUJ,1659,OTP,1657,SUJ,22.88570022583,47.7033004760742,OTP,26.085,44.5711111
10804,13685,SVG,666,AMS,580,SVG,5.6377801895,58.876701354,AMS,4.76388978957999,52.3086013794
